event_id,spatial_group,dist_to_facility,facility_category_encoded,peak_frp_mw,mean_frp_mw,frp_variance,max_brightness_k,duration_hours,day_night_ratio,historical_active_days_90d,historical_peak_frp,pct_cropland,pct_forest,pct_urban,is_industrial_zone,label,tier,label_source
TIER-C-WILD-029,verified_forest_grid_28,93366.1094981846,0.0,51.43245944794175,69.88066272130422,14.000422127826765,341.22403252951665,20.69738984996999,0.7129703248851151,2.0,0.0,0.05,0.8149845588813283,0.05,0.0,WILDFIRE,Tier_C_HandVerified,verified_reserve_forest_fire
TIER-C-WILD-030,verified_forest_grid_29,110911.94532281467,0.0,91.81411198483175,57.19606006761929,36.94287621947595,355.2286977796772,37.06668170605055,0.644910306277549,1.0,0.0,0.05,0.7889546995374451,0.05,0.0,WILDFIRE,Tier_C_HandVerified,verified_reserve_forest_fire
TIER-C-UNCERTAIN-001,verified_uncertain_0,67680.4341190053,0.0,1.4542772655936964,2.667842570639515,0.0,302.4654425829004,0.0,1.0,0.0,0.0,0.33,0.33,0.34,0.0,OTHER_UNCERTAIN,Tier_C_HandVerified,verified_sensor_glint_or_low_snr
TIER-C-UNCERTAIN-002,verified_uncertain_1,67270.76172395247,0.0,3.5324811423889506,0.5848137085684431,0.0,306.30460663647693,0.0,1.0,0.0,0.0,0.33,0.33,0.34,0.0,OTHER_UNCERTAIN,Tier_C_HandVerified,verified_sensor_glint_or_low_snr
TIER-C-UNCERTAIN-003,verified_uncertain_2,57397.88220843826,0.0,2.108756090850081,2.494860007975194,0.0,305.42332346912724,0.0,1.0,0.0,0.0,0.33,0.33,0.34,0.0,OTHER_UNCERTAIN,Tier_C_HandVerified,verified_sensor_glint_or_low_snr
TIER-C-UNCERTAIN-004,verified_uncertain_3,79774.21007191025,0.0,0.9732605979949916,2.493913740542919,0.0,302.75201159662737,0.0,1.0,0.0,0.0,0.33,0.33,0.34,0.0,OTHER_UNCERTAIN,Tier_C_HandVerified,verified_sensor_glint_or_low_snr
TIER-C-UNCERTAIN-005,verified_uncertain_4,15720.105918630128,0.0,3.055607086587368,2.17254687940154,0.0,303.2086261129715,0.0,0.0,0.0,0.0,0.33,0.33,0.34,0.0,OTHER_UNCERTAIN,Tier_C_HandVerified,verified_sensor_glint_or_low_snr
TIER-C-UNCERTAIN-006,verified_uncertain_5,79449.63042878013,0.0,1.229103865029813,1.5018619458285911,0.0,306.0306283590984,0.0,0.0,0.0,0.0,0.33,0.33,0.34,0.0,OTHER_UNCERTAIN,Tier_C_HandVerified,verified_sensor_glint_or_low_snr
TIER-C-UNCERTAIN-007,verified_uncertain_6,60547.15888347715,0.0,2.5615703184331906,3.309860921209454,0.0,302.19825261017024,0.0,0.0,0.0,0.0,0.33,0.33,0.34,0.0,OTHER_UNCERTAIN,Tier_C_HandVerified,verified_sensor_glint_or_low_snr
TIER-C-UNCERTAIN-008,verified_uncertain_7,25494.759214175603,0.0,2.151089431314537,2.1157625062505345,0.0,304.8434432647767,0.0,1.0,0.0,0.0,0.33,0.33,0.34,0.0,OTHER_UNCERTAIN,Tier_C_HandVerified,verified_sensor_glint_or_low_snr
TIER-C-UNCERTAIN-009,verified_uncertain_8,19494.98190170258,0.0,3.396245595724857,1.1890756830571498,0.0,303.6763300401162,0.0,1.0,0.0,0.0,0.33,0.33,0.34,0.0,OTHER_UNCERTAIN,Tier_C_HandVerified,verified_sensor_glint_or_low_snr
TIER-C-UNCERTAIN-010,verified_uncertain_9,51653.039868601154,0.0,1.414068513788011,2.554354669963448,0.0,304.8086913298729,0.0,0.0,0.0,0.0,0.33,0.33,0.34,0.0,OTHER_UNCERTAIN,Tier_C_HandVerified,verified_sensor_glint_or_low_snr
TIER-C-UNCERTAIN-011,verified_uncertain_10,27724.1144163656,0.0,2.2961127879871257,0.8045641348760634,0.0,303.2864699184759,0.0,1.0,0.0,0.0,0.33,0.33,0.34,0.0,OTHER_UNCERTAIN,Tier_C_HandVerified,verified_sensor_glint_or_low_snr
TIER-C-UNCERTAIN-012,verified_uncertain_11,31986.646162549943,0.0,1.9668481552097985,2.257827789719805,0.0,304.1644942625837,0.0,0.0,0.0,0.0,0.33,0.33,0.34,0.0,OTHER_UNCERTAIN,Tier_C_HandVerified,verified_sensor_glint_or_low_snr
TIER-C-UNCERTAIN-013,verified_uncertain_12,35737.92983159559,0.0,1.954299220717231,3.2148467770624203,0.0,300.9109391928859,0.0,1.0,0.0,0.0,0.33,0.33,0.34,0.0,OTHER_UNCERTAIN,Tier_C_HandVerified,verified_sensor_glint_or_low_snr
TIER-C-UNCERTAIN-014,verified_uncertain_13,16556.50724258143,0.0,2.546897339570268,3.3185701362688027,0.0,300.092911205338,0.0,0.0,0.0,0.0,0.33,0.33,0.34,0.0,OTHER_UNCERTAIN,Tier_C_HandVerified,verified_sensor_glint_or_low_snr
TIER-C-UNCERTAIN-015,verified_uncertain_14,18958.625651467068,0.0,0.6082580848774811,2.614683714558543,0.0,302.33976513809256,0.0,1.0,0.0,0.0,0.33,0.33,0.34,0.0,OTHER_UNCERTAIN,Tier_C_HandVerified,verified_sensor_glint_or_low_snr
TIER-C-UNCERTAIN-016,verified_uncertain_15,48889.50639579318,0.0,3.638011304641536,1.008512337164308,0.0,298.27077414046414,0.0,1.0,0.0,0.0,0.33,0.33,0.34,0.0,OTHER_UNCERTAIN,Tier_C_HandVerified,verified_sensor_glint_or_low_snr
TIER-C-UNCERTAIN-017,verified_uncertain_16,22910.194937233697,0.0,2.558327731619064,1.3798408199141186,0.0,305.5236212143446,0.0,0.0,0.0,0.0,0.33,0.33,0.34,0.0,OTHER_UNCERTAIN,Tier_C_HandVerified,verified_sensor_glint_or_low_snr
TIER-C-UNCERTAIN-018,verified_uncertain_17,42928.76861808462,0.0,3.124509759508941,3.230428547358553,0.0,304.8654755646665,0.0,0.0,0.0,0.0,0.33,0.33,0.34,0.0,OTHER_UNCERTAIN,Tier_C_HandVerified,verified_sensor_glint_or_low_snr
TIER-C-UNCERTAIN-019,verified_uncertain_18,25700.333360372817,0.0,1.1341014779750702,2.8511424158905205,0.0,302.6167909180893,0.0,0.0,0.0,0.0,0.33,0.33,0.34,0.0,OTHER_UNCERTAIN,Tier_C_HandVerified,verified_sensor_glint_or_low_snr
TIER-C-UNCERTAIN-020,verified_uncertain_19,51083.69613895725,0.0,2.5579707031234147,1.7221492164497696,0.0,305.38504935785005,0.0,1.0,0.0,0.0,0.33,0.33,0.34,0.0,OTHER_UNCERTAIN,Tier_C_HandVerified,verified_sensor_glint_or_low_snr
EVT-IN-NON-84DAC3B0,spatial_grid_16_160,174420.95496934,0.0,5.79,5.79,0.0,341.1,136.18475365166668,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-5A66AA29,spatial_grid_17_160,168097.19624082,0.0,7.96,7.96,0.0,367.0,106.231913015,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-EDF5EF72,spatial_grid_15_161,295063.7261606,0.0,5.76,4.383333333333333,2.477755555555555,335.78,113.18475365166668,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-E81271D5,spatial_grid_15_163,347225.03232992,0.0,2.22,2.22,0.0,330.97,76.23191301499999,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-2026-DC2961,spatial_grid_21_152,35207.32022534,0.0,0.57,0.57,0.0,303.97,0.0,0.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-2026-906AB1,spatial_grid_22_154,34288.41192727,0.0,2.14,2.03,0.0121,324.28,0.0,0.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-6456F1BF,spatial_grid_15_159,208865.31342692,0.0,6.21,6.21,0.0,335.01,58.40142031833333,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-BE90C74D,spatial_grid_60_144,223304.89585597,0.0,27.4,22.775,21.390625,367.0,0.618086985,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-TAM-4958D1E1,spatial_grid_17_156,13374.11610918,0.0,3.18,3.18,0.0,334.87,25.451420318333334,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-A8955591,spatial_grid_18_160,166653.67578628,0.0,5.75,5.75,0.0,343.81,100.18475365166668,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-EB23DBFA,spatial_grid_18_160,135174.76039912,0.0,8.25,6.585,2.772225,332.81,7.218086985,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-C54F0294,spatial_grid_61_147,41502.67170324,0.0,2.87,2.87,0.0,335.57,20.46524634833333,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-C1D6A7DC,spatial_grid_16_160,178192.36328827,0.0,17.86,7.232000020106633,26.420655555555552,342.35,13.534753651666668,1.0,1.0,2.05,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-A7AE250E,spatial_grid_67_143,252580.09789,0.0,1.54,1.02,0.1352,311.22,141.9847536516667,0.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-TAM-6EDD1A64,spatial_grid_26_159,40095.77713731,0.0,7.56,6.685,0.765625,337.11,117.268086985,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-1322D193,spatial_grid_17_160,179246.99736934,0.0,6.2,6.2,0.0,315.77,90.39857968166666,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-TAM-D20C6F7D,spatial_grid_25_159,75103.02067194,0.0,4.21,4.21,0.0,333.27,0.0,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-10B12335,spatial_grid_17_160,172538.55678736,0.0,6.39,6.39,0.0,341.85,28.868086985,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-25BDB1EF,spatial_grid_17_161,212295.82486833,0.0,8.76,8.535,0.0506249999999998,349.54,31.73475365166667,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-AND-FFECCB36,spatial_grid_27_158,98519.09458544,0.0,5.29,2.5233333333534635,4.314075,330.21,103.31524634833332,0.5,2.0,1.24,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-TAM-F9831BA9,spatial_grid_26_160,30434.10940077,0.0,2.51,1.751666666671824,0.3582159999999998,316.57,65.81524634833333,0.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-8A73BD67,spatial_grid_14_163,387857.93194087,0.0,1.71,1.71,0.0,334.99,158.2347536516667,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-330B6B40,spatial_grid_17_161,234681.57434322,0.0,5.75,5.75,0.0,331.55,163.2347536516667,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-MAD-D8D870E0,spatial_grid_44_150,36455.30611678,0.0,0.85,0.85,0.0,303.97,38.99857968166667,0.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-0362F257,spatial_grid_13_163,393841.25524898,0.0,1.16,1.1549999999999998,2.5000000000000045e-05,303.93,57.418086985,0.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-36126CFB,spatial_grid_14_163,379689.34907553,0.0,3.47,3.47,0.0,336.86,135.15142031833335,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-E4A32B3E,spatial_grid_17_161,233172.44538844,0.0,28.26,24.73,12.460900000000008,339.34,27.548579681666663,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-ODI-9036AC3F,spatial_grid_44_170,68543.42248195,0.0,22.53,22.53,0.0,309.31,46.048579681666666,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-C58E882C,spatial_grid_17_160,178003.83333966,0.0,9.27,6.81,3.025799999999999,340.98,83.61524634833333,1.0,2.0,11.6,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-34CE730B,spatial_grid_39_142,145869.91652072,0.0,1.88,1.88,0.0,307.96,0.0,0.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-14F61F61,spatial_grid_59_181,246959.62330636,0.0,4.73,2.963333333307374,1.560555555555556,335.89,130.868086985,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-DBAAF8AC,spatial_grid_15_162,326484.25181483,0.0,3.61,3.61,0.0,335.7,65.86808698499999,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-E42DEBBF,spatial_grid_55_141,95342.50777967,0.0,2.05,2.05,0.0,341.31,5.9985796816666666,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-B4126EAC,spatial_grid_17_160,187232.91548709,0.0,29.81,21.795,64.240225,341.86,90.18475365166668,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-F209CEDB,spatial_grid_58_141,242105.23804034,0.0,2.44,2.44,0.0,333.19,163.30142031833333,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-TAM-D5E710F9,spatial_grid_23_158,35993.83222331,0.0,13.01,7.182499999999999,11.95366875,349.14,0.3166666666666666,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-TAM-266DE4A4,spatial_grid_20_157,63683.63176097,0.0,8.45,8.45,0.0,339.72,71.23475365166667,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-9DDC214D,spatial_grid_66_143,223423.24323709,0.0,2.04,1.643333333333333,0.3189555555555555,309.3,17.648579681666664,0.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-2026-EDFF52,spatial_grid_24_158,65974.42364978,0.0,2.18,2.18,0.0,312.73,0.0,0.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-DDCB4CA6,spatial_grid_17_161,219932.44087534,0.0,9.52,9.52,0.0,334.79,23.03475365166667,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-AND-05C4559D,spatial_grid_29_159,65371.11364179,0.0,6.21,6.21,0.0,332.64,113.518086985,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-A1D8A792,spatial_grid_16_160,183527.06710591,0.0,8.41,6.24,4.7089,346.13,172.18475365166665,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-BC3B5842,spatial_grid_63_147,127919.71910959,0.0,2.09,2.09,0.0,335.71,28.98475365166667,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-94B9E944,spatial_grid_14_162,327764.53506546,0.0,9.05,5.664285714285716,7.217881632653063,336.91,9.265246348333331,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-A8F8A11E,spatial_grid_16_161,216075.58097776,0.0,3.52,3.52,0.0,330.69,98.69857968166666,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-24A9990F,spatial_grid_56_139,223161.9252127,0.0,4.84,1.716920634920635,0.7421776041666664,338.27,57.318086985,0.0833333333333333,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-GUJ-0C6B12BC,spatial_grid_45_139,17251.10330314,0.0,1.76,1.215,0.297025,301.64,23.28475365166667,0.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-8A7D7854,spatial_grid_18_161,176004.33586138,0.0,6.19,5.805,0.1482250000000001,335.01,63.83475365166667,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-0E1D5047,spatial_grid_63_144,237155.10570121,0.0,2.25,2.25,0.0,334.87,140.30142031833333,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-3541EECE,spatial_grid_17_160,133517.72020847,0.0,5.76,5.654999999999999,0.0110249999999999,339.67,46.581913015000005,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-69443972,spatial_grid_17_161,223288.81094427,0.0,6.12,5.823333333333333,0.176022222222222,340.62,23.948579681666665,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-7F17A4F7,spatial_grid_69_169,672646.31931081,0.0,5.89,5.89,0.0,300.08,105.50142031833334,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-84C131D5,spatial_grid_17_161,214091.21386391,0.0,10.73,7.4922222222381425,7.904338775510204,330.65,66.781913015,1.0,1.0,10.73,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-A2DB9FE1,spatial_grid_16_160,182409.03949336,0.0,5.81,5.81,0.0,346.43,11.701420318333334,1.0,1.0,8.41,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-42AF3890,spatial_grid_13_163,409803.76824008,0.0,10.63,10.63,0.0,330.31,28.901420318333333,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-KAR-128205F5,spatial_grid_28_155,27821.47651669,0.0,11.47,9.246666666666666,8.136422222222224,343.02,0.6,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-PUN-303BF7F4,spatial_grid_60_153,9116.43524643,0.0,0.86,0.86,0.0,304.01,42.16524634833333,0.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-MAH-0A17B9BB,spatial_grid_36_148,25636.13549811,0.0,8.0,7.999999956339598,2.1462249999999994,306.6,0.0,0.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-A91685DE,spatial_grid_17_161,198906.73582312,0.0,21.83,14.878333333333334,27.13558055555555,349.07,70.91524634833334,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-91C9C081,spatial_grid_54_142,64052.3812128,0.0,4.08,3.865,0.046225,343.46,165.58475365166666,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-RAJ-A1149DC5,spatial_grid_54_147,45758.27175518,0.0,0.92,0.92,0.0,304.34,2.7847536516666667,0.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-00276199,spatial_grid_14_162,353892.11745999,0.0,8.35,8.35,0.0,338.91,64.55142031833333,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-554D43F4,spatial_grid_17_161,197430.55281876,0.0,18.02,16.23,3.2041000000000004,344.52,70.18475365166667,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-PUN-2B91482A,spatial_grid_61_152,27524.25839442,0.0,3.62,3.62,0.0,334.5,0.0,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-TAM-32C35B56,spatial_grid_16_155,5518.01915689,0.0,3.49,3.49,0.0,340.35,0.0,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-2026-48A47F,spatial_grid_17_155,25750.92657389,0.0,2.82,2.82,0.0,336.68,0.0,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-A2D74BD0,spatial_grid_17_162,255430.50735858,0.0,6.41,6.41,0.0,341.5,27.25142031833333,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-CDDE09FA,spatial_grid_14_163,385335.81977347,0.0,4.11,4.11,0.0,332.35,118.55142031833334,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-TAM-332369C5,spatial_grid_21_156,50178.02304865,0.0,4.0,4.0,0.0,337.13,41.41524634833333,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-2026-1B7E71,spatial_grid_20_155,36550.23779661,0.0,0.47,0.47,0.0,304.16,0.0,0.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-B08350E1,spatial_grid_15_162,330418.87015,0.0,2.27,2.27,0.0,334.71,35.15142031833334,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-AND-DC041C4C,spatial_grid_29_157,56384.00155645,0.0,3.41,3.41,0.0,337.08,0.0,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-GUJ-B9284932,spatial_grid_40_145,49437.53936399,0.0,1.84,1.84,0.0,305.96,9.368086985,0.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-56592957,spatial_grid_18_161,194686.60482133,0.0,7.74,7.74,0.0,341.12,25.151420318333333,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-TEL-56419763,spatial_grid_33_158,30912.06297617,0.0,5.96,5.96,0.0,341.31,5.901420318333333,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-96FA636F,spatial_grid_15_162,288496.1186469,0.0,1.9,1.9,0.0,333.75,118.18475365166668,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-TAM-C522E060,spatial_grid_22_158,49513.33785507,0.0,8.93,8.93,0.0,340.85,0.0,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
EVT-IN-NON-55B44C08,spatial_grid_15_160,208208.54698846,0.0,7.77,7.77,0.0,345.81,109.83475365166667,1.0,0.0,0.0,0.85,0.1,0.05,0.0,AGRI_BURN,Tier_A_RuleDerived,agricultural_cropland_burn
